,id,atlas_id,name,acronym,parent_structure_id,depth,graph_order,structure_id_path,color_hex_triplet,color_hex_code,safe_name,beryl_id,cosmos_id
789,769,803,Ventromedial hypothalamic nucleus central part,VMHc,693,7,789,/997/8/343/1129/1097/467/693/769/,FF4C3E,#FF4C3E,Ventromedial hypothalamic nucleus central part,693,1097
790,777,804,Ventromedial hypothalamic nucleus dorsomedial part,VMHdm,693,7,790,/997/8/343/1129/1097/467/693/777/,FF4C3E,#FF4C3E,Ventromedial hypothalamic nucleus dorsomedial part,693,1097
791,785,805,Ventromedial hypothalamic nucleus ventrolateral part,VMHvl,693,7,791,/997/8/343/1129/1097/467/693/785/,FF4C3E,#FF4C3E,Ventromedial hypothalamic nucleus ventrolateral part,693,1097
792,946,259,Posterior hypothalamic nucleus,PH,467,6,792,/997/8/343/1129/1097/467/946/,FF4C3E,#FF4C3E,Posterior hypothalamic nucleus,946,1097
793,290,177,Hypothalamic lateral zone,LZ,1097,5,793,/997/8/343/1129/1097/290/,F2483B,#F2483B,Hypothalamic lateral zone,997,1097
794,194,165,Lateral hypothalamic area,LHA,290,6,794,/997/8/343/1129/1097/290/194/,F2483B,#F2483B,Lateral hypothalamic area,194,1097
795,226,169,Lateral preoptic area,LPO,290,6,795,/997/8/343/1129/1097/290/226/,F2483B,#F2483B,Lateral preoptic area,226,1097
796,356,468,Preparasubthalamic nucleus,PST,290,6,796,/997/8/343/1129/1097/290/356/,F2483B,#F2483B,Preparasubthalamic nucleus,997,1097
797,364,469,Parasubthalamic nucleus,PSTN,290,6,797,/997/8/343/1129/1097/290/364/,F2483B,#F2483B,Parasubthalamic nucleus,364,1097
798,576073704,-2,Perifornical nucleus,PeF,290,6,798,/997/8/343/1129/1097/290/576073704/,F2483B,#F2483B,Perifornical nucleus,576073704,1097
799,173,304,Retrochiasmatic area,RCH,290,6,799,/997/8/343/1129/1097/290/173/,F2483B,#F2483B,Retrochiasmatic area,173,1097
800,470,341,Subthalamic nucleus,STN,290,6,800,/997/8/343/1129/1097/290/470/,F2483B,#F2483B,Subthalamic nucleus,470,1097
801,614,359,Tuberal nucleus,TU,290,6,801,/997/8/343/1129/1097/290/614/,F2483B,#F2483B,Tuberal nucleus,614,1097
802,797,382,Zona incerta,ZI,290,6,802,/997/8/343/1129/1097/290/797/,F2483B,#F2483B,Zona incerta,797,1097
803,796,806,Dopaminergic A13 group,A13,797,7,803,/997/8/343/1129/1097/290/797/796/,F2483B,#F2483B,Dopaminergic A13 group,797,1097
804,804,807,Fields of Forel,FF,797,7,804,/997/8/343/1129/1097/290/797/804/,F2483B,#F2483B,Fields of Forel,797,1097
805,10671,-2,Median eminence,ME,1097,5,805,/997/8/343/1129/1097/10671/,F2483B,#F2483B,Median eminence,997,1097
806,313,180,Midbrain,MB,343,3,806,/997/8/343/313/,FF64FF,#FF64FF,Midbrain,997,313
807,339,183,Midbrain sensory related,MBsen,313,4,807,/997/8/343/313/339/,FF7AFF,#FF7AFF,Midbrain sensory related,997,313
808,302,320,Superior colliculus sensory related,SCs,339,5,808,/997/8/343/313/339/302/,FF7AFF,#FF7AFF,Superior colliculus sensory related,302,313
809,851,813,Superior colliculus optic layer,SCop,302,6,809,/997/8/343/313/339/302/851/,FF7AFF,#FF7AFF,Superior colliculus optic layer,302,313
810,842,812,Superior colliculus superficial gray layer,SCsg,302,6,810,/997/8/343/313/339/302/842/,FF7AFF,#FF7AFF,Superior colliculus superficial gray layer,302,313
811,834,811,Superior colliculus zonal layer,SCzo,302,6,811,/997/8/343/313/339/302/834/,FF7AFF,#FF7AFF,Superior colliculus zonal layer,302,313
812,4,141,Inferior colliculus,IC,339,5,812,/997/8/343/313/339/4/,FF7AFF,#FF7AFF,Inferior colliculus,4,313
813,811,808,Inferior colliculus central nucleus,ICc,4,6,813,/997/8/343/313/339/4/811/,FF7AFF,#FF7AFF,Inferior colliculus central nucleus,4,313
814,820,809,Inferior colliculus dorsal nucleus,ICd,4,6,814,/997/8/343/313/339/4/820/,FF7AFF,#FF7AFF,Inferior colliculus dorsal nucleus,4,313
815,828,810,Inferior colliculus external nucleus,ICe,4,6,815,/997/8/343/313/339/4/828/,FF7AFF,#FF7AFF,Inferior colliculus external nucleus,4,313
816,580,213,Nucleus of the brachium of the inferior colliculus,NB,339,5,816,/997/8/343/313/339/580/,FF7AFF,#FF7AFF,Nucleus of the brachium of the inferior colliculus,580,313
817,271,316,Nucleus sagulum,SAG,339,5,817,/997/8/343/313/339/271/,FF7AFF,#FF7AFF,Nucleus sagulum,271,313
818,874,250,Parabigeminal nucleus,PBG,339,5,818,/997/8/343/313/339/874/,FF7AFF,#FF7AFF,Parabigeminal nucleus,874,313
819,460,198,Midbrain trigeminal nucleus,MEV,339,5,819,/997/8/343/313/339/460/,FF7AFF,#FF7AFF,Midbrain trigeminal nucleus,997,313
820,599626923,-2,Subcommissural organ,SCO,339,5,820,/997/8/343/313/339/599626923/,FF7AFF,#FF7AFF,Subcommissural organ,997,313
821,323,181,Midbrain motor related,MBmot,313,4,821,/997/8/343/313/323/,FF90FF,#FF90FF,Midbrain motor related,997,313
822,381,330,Substantia nigra reticular part,SNr,323,5,822,/997/8/343/313/323/381/,FF90FF,#FF90FF,Substantia nigra reticular part,381,313
823,749,376,Ventral tegmental area,VTA,323,5,823,/997/8/343/313/323/749/,FF90FF,#FF90FF,Ventral tegmental area,749,313
824,607344830,-2,Paranigral nucleus,PN,323,5,824,/997/8/343/313/323/607344830/,FF90FF,#FF90FF,Paranigral nucleus,607344830,313
825,246,313,Midbrain reticular nucleus retrorubral area,RR,323,5,825,/997/8/343/313/323/246/,FF90FF,#FF90FF,Midbrain reticular nucleus retrorubral area,246,313
826,128,864,Midbrain reticular nucleus,MRN,323,5,826,/997/8/343/313/323/128/,FF90FF,#FF90FF,Midbrain reticular nucleus,128,313
827,539,208,Midbrain reticular nucleus magnocellular part,MRNm,128,6,827,/997/8/343/313/323/128/539/,FF90FF,#FF90FF,Midbrain reticular nucleus magnocellular part,128,313
828,548,209,Midbrain reticular nucleus magnocellular part general,MRNmg,128,6,828,/997/8/343/313/323/128/548/,FF90FF,#FF90FF,Midbrain reticular nucleus magnocellular part general,128,313
829,555,210,Midbrain reticular nucleus parvicellular part,MRNp,128,6,829,/997/8/343/313/323/128/555/,FF90FF,#FF90FF,Midbrain reticular nucleus parvicellular part,128,313
830,294,319,Superior colliculus motor related,SCm,323,5,830,/997/8/343/313/323/294/,FF90FF,#FF90FF,Superior colliculus motor related,294,313
831,26,427,Superior colliculus motor related deep gray layer,SCdg,294,6,831,/997/8/343/313/323/294/26/,FF90FF,#FF90FF,Superior colliculus motor related deep gray layer,294,313
832,42,429,Superior colliculus motor related deep white layer,SCdw,294,6,832,/997/8/343/313/323/294/42/,FF90FF,#FF90FF,Superior colliculus motor related deep white layer,294,313
833,17,426,Superior colliculus motor related intermediate white layer,SCiw,294,6,833,/997/8/343/313/323/294/17/,FF90FF,#FF90FF,Superior colliculus motor related intermediate white layer,294,313
834,10,425,Superior colliculus motor related intermediate gray layer,SCig,294,6,834,/997/8/343/313/323/294/10/,FF90FF,#FF90FF,Superior colliculus motor related intermediate gray layer,294,313
835,494,910,Superior colliculus motor related intermediate gray layer sublayer a,SCig-a,10,7,835,/997/8/343/313/323/294/10/494/,FF90FF,#FF90FF,Superior colliculus motor related intermediate gray layer sublayer a,294,313
836,503,911,Superior colliculus motor related intermediate gray layer sublayer b,SCig-b,10,7,836,/997/8/343/313/323/294/10/503/,FF90FF,#FF90FF,Superior colliculus motor related intermediate gray layer sublayer b,294,313
837,511,912,Superior colliculus motor related intermediate gray layer sublayer c,SCig-c,10,7,837,/997/8/343/313/323/294/10/511/,FF90FF,#FF90FF,Superior colliculus motor related intermediate gray layer sublayer c,294,313
838,795,240,Periaqueductal gray,PAG,323,5,838,/997/8/343/313/323/795/,FF90FF,#FF90FF,Periaqueductal gray,795,313
839,50,430,Precommissural nucleus,PRC,795,6,839,/997/8/343/313/323/795/50/,FF90FF,#FF90FF,Precommissural nucleus,795,313
840,67,149,Interstitial nucleus of Cajal,INC,795,6,840,/997/8/343/313/323/795/67/,FF90FF,#FF90FF,Interstitial nucleus of Cajal,795,313
841,587,214,Nucleus of Darkschewitsch,ND,795,6,841,/997/8/343/313/323/795/587/,FF90FF,#FF90FF,Nucleus of Darkschewitsch,795,313
842,614454277,-2,Supraoculomotor periaqueductal gray,Su3,795,6,842,/997/8/343/313/323/795/614454277/,FF90FF,#FF90FF,Supraoculomotor periaqueductal gray,795,313
843,1100,278,Pretectal region,PRT,323,5,843,/997/8/343/313/323/1100/,FF90FF,#FF90FF,Pretectal region,997,313
844,215,26,Anterior pretectal nucleus,APN,1100,6,844,/997/8/343/313/323/1100/215/,FF90FF,#FF90FF,Anterior pretectal nucleus,215,313
845,531,207,Medial pretectal area,MPT,1100,6,845,/997/8/343/313/323/1100/531/,FF90FF,#FF90FF,Medial pretectal area,531,313
846,628,219,Nucleus of the optic tract,NOT,1100,6,846,/997/8/343/313/323/1100/628/,FF90FF,#FF90FF,Nucleus of the optic tract,628,313
847,634,220,Nucleus of the posterior commissure,NPC,1100,6,847,/997/8/343/313/323/1100/634/,FF90FF,#FF90FF,Nucleus of the posterior commissure,634,313
848,706,229,Olivary pretectal nucleus,OP,1100,6,848,/997/8/343/313/323/1100/706/,FF90FF,#FF90FF,Olivary pretectal nucleus,706,313
849,1061,273,Posterior pretectal nucleus,PPT,1100,6,849,/997/8/343/313/323/1100/1061/,FF90FF,#FF90FF,Posterior pretectal nucleus,1061,313
850,549009203,-2,Retroparafascicular nucleus,RPF,1100,6,850,/997/8/343/313/323/1100/549009203/,FF90FF,#FF90FF,Retroparafascicular nucleus,549009203,313
851,549009207,-2,Intercollicular nucleus,InCo,323,5,851,/997/8/343/313/323/549009207/,FF90FF,#FF90FF,Intercollicular nucleus,997,313
852,616,76,Cuneiform nucleus,CUN,323,5,852,/997/8/343/313/323/616/,FF90FF,#FF90FF,Cuneiform nucleus,616,313
853,214,309,Red nucleus,RN,323,5,853,/997/8/343/313/323/214/,FF90FF,#FF90FF,Red nucleus,214,313
854,35,145,Oculomotor nucleus,III,323,5,854,/997/8/343/313/323/35/,FF90FF,#FF90FF,Oculomotor nucleus,35,313
855,549009211,-2,Medial accesory oculomotor nucleus,MA3,323,5,855,/997/8/343/313/323/549009211/,FF90FF,#FF90FF,Medial accesory oculomotor nucleus,549009211,313
856,975,121,Edinger-Westphal nucleus,EW,323,5,856,/997/8/343/313/323/975/,FF90FF,#FF90FF,Edinger-Westphal nucleus,975,313
857,115,155,Trochlear nucleus,IV,323,5,857,/997/8/343/313/323/115/,FF90FF,#FF90FF,Trochlear nucleus,115,313
858,606826663,-2,Paratrochlear nucleus,Pa4,323,5,858,/997/8/343/313/323/606826663/,FF90FF,#FF90FF,Paratrochlear nucleus,606826663,313
859,757,377,Ventral tegmental nucleus,VTN,323,5,859,/997/8/343/313/323/757/,FF90FF,#FF90FF,Ventral tegmental nucleus,757,313
860,231,28,Anterior tegmental nucleus,AT,323,5,860,/997/8/343/313/323/231/,FF90FF,#FF90FF,Anterior tegmental nucleus,231,313
861,66,432,Lateral terminal nucleus of the accessory optic tract,LT,323,5,861,/997/8/343/313/323/66/,FF90FF,#FF90FF,Lateral terminal nucleus of the accessory optic tract,66,313
862,75,433,Dorsal terminal nucleus of the accessory optic tract,DT,323,5,862,/997/8/343/313/323/75/,FF90FF,#FF90FF,Dorsal terminal nucleus of the accessory optic tract,75,313
863,58,431,Medial terminal nucleus of the accessory optic tract,MT,323,5,863,/997/8/343/313/323/58/,FF90FF,#FF90FF,Medial terminal nucleus of the accessory optic tract,58,313
864,615,925,Substantia nigra lateral part,SNl,323,5,864,/997/8/343/313/323/615/,FF90FF,#FF90FF,Substantia nigra lateral part,997,313
865,348,184,Midbrain behavioral state related,MBsta,313,4,865,/997/8/343/313/348/,FF90FF,#FF90FF,Midbrain behavioral state related,997,313
866,374,329,Substantia nigra compact part,SNc,348,5,866,/997/8/343/313/348/374/,FFA6FF,#FFA6FF,Substantia nigra compact part,374,313
867,1052,272,Pedunculopontine nucleus,PPN,348,5,867,/997/8/343/313/348/1052/,FFA6FF,#FFA6FF,Pedunculopontine nucleus,1052,313
868,165,303,Midbrain raphe nuclei,RAmb,348,5,868,/997/8/343/313/348/165/,FFA6FF,#FFA6FF,Midbrain raphe nuclei,997,313
869,12,142,Interfascicular nucleus raphe,IF,165,6,869,/997/8/343/313/348/165/12/,FFA6FF,#FFA6FF,Interfascicular nucleus raphe,12,313
870,100,153,Interpeduncular nucleus,IPN,165,6,870,/997/8/343/313/348/165/100/,FFA6FF,#FFA6FF,Interpeduncular nucleus,100,313
871,607344834,-2,Interpeduncular nucleus rostral,IPR,100,7,871,/997/8/343/313/348/165/100/607344834/,FFA6FF,#FFA6FF,Interpeduncular nucleus rostral,100,313
872,607344838,-2,Interpeduncular nucleus caudal,IPC,100,7,872,/997/8/343/313/348/165/100/607344838/,FFA6FF,#FFA6FF,Interpeduncular nucleus caudal,100,313
873,607344842,-2,Interpeduncular nucleus apical,IPA,100,7,873,/997/8/343/313/348/165/100/607344842/,FFA6FF,#FFA6FF,Interpeduncular nucleus apical,100,313
874,607344846,-2,Interpeduncular nucleus lateral,IPL,100,7,874,/997/8/343/313/348/165/100/607344846/,FFA6FF,#FFA6FF,Interpeduncular nucleus lateral,100,313
875,607344850,-2,Interpeduncular nucleus intermediate,IPI,100,7,875,/997/8/343/313/348/165/100/607344850/,FFA6FF,#FFA6FF,Interpeduncular nucleus intermediate,100,313
876,607344854,-2,Interpeduncular nucleus dorsomedial,IPDM,100,7,876,/997/8/343/313/348/165/100/607344854/,FFA6FF,#FFA6FF,Interpeduncular nucleus dorsomedial,100,313
877,607344858,-2,Interpeduncular nucleus dorsolateral,IPDL,100,7,877,/997/8/343/313/348/165/100/607344858/,FFA6FF,#FFA6FF,Interpeduncular nucleus dorsolateral,100,313
878,607344862,-2,Interpeduncular nucleus rostrolateral,IPRL,100,7,878,/997/8/343/313/348/165/100/607344862/,FFA6FF,#FFA6FF,Interpeduncular nucleus rostrolateral,100,313
879,197,307,Rostral linear nucleus raphe,RL,165,6,879,/997/8/343/313/348/165/197/,FFA6FF,#FFA6FF,Rostral linear nucleus raphe,197,313
880,591,73,Central linear nucleus raphe,CLI,165,6,880,/997/8/343/313/348/165/591/,FFA6FF,#FFA6FF,Central linear nucleus raphe,591,313
881,872,108,Dorsal nucleus raphe,DR,165,6,881,/997/8/343/313/348/165/872/,FFA6FF,#FFA6FF,Dorsal nucleus raphe,872,313
882,1065,132,Hindbrain,HB,343,3,882,/997/8/343/1065/,FF9B88,#FF9B88,Hindbrain,997,1065
883,771,237,Pons,P,1065,4,883,/997/8/343/1065/771/,FF9B88,#FF9B88,Pons,997,1065
884,1132,282,Pons sensory related,P-sen,771,5,884,/997/8/343/1065/771/1132/,FFAE6F,#FFAE6F,Pons sensory related,997,1065
885,612,217,Nucleus of the lateral lemniscus,NLL,1132,6,885,/997/8/343/1065/771/1132/612/,FFAE6F,#FFAE6F,Nucleus of the lateral lemniscus,612,1065
886,82,434,Nucleus of the lateral lemniscus dorsal part,NLLd,612,7,886,/997/8/343/1065/771/1132/612/82/,FFAE6F,#FFAE6F,Nucleus of the lateral lemniscus dorsal part,612,1065
887,90,435,Nucleus of the lateral lemniscus horizontal part,NLLh,612,7,887,/997/8/343/1065/771/1132/612/90/,FFAE6F,#FFAE6F,Nucleus of the lateral lemniscus horizontal part,612,1065
888,99,436,Nucleus of the lateral lemniscus ventral part,NLLv,612,7,888,/997/8/343/1065/771/1132/612/99/,FFAE6F,#FFAE6F,Nucleus of the lateral lemniscus ventral part,612,1065
889,7,283,Principal sensory nucleus of the trigeminal,PSV,1132,6,889,/997/8/343/1065/771/1132/7/,FFAE6F,#FFAE6F,Principal sensory nucleus of the trigeminal,7,1065
890,867,249,Parabrachial nucleus,PB,1132,6,890,/997/8/343/1065/771/1132/867/,FFAE6F,#FFAE6F,Parabrachial nucleus,867,1065
891,123,156,Koelliker-Fuse subnucleus,KF,867,7,891,/997/8/343/1065/771/1132/867/123/,FFAE6F,#FFAE6F,Koelliker-Fuse subnucleus,867,1065
892,881,251,Parabrachial nucleus lateral division,PBl,867,7,892,/997/8/343/1065/771/1132/867/881/,FFAE6F,#FFAE6F,Parabrachial nucleus lateral division,867,1065
893,860,814,Parabrachial nucleus lateral division central lateral part,PBlc,881,8,893,/997/8/343/1065/771/1132/867/881/860/,FFAE6F,#FFAE6F,Parabrachial nucleus lateral division central lateral part,867,1065
894,868,815,Parabrachial nucleus lateral division dorsal lateral part,PBld,881,8,894,/997/8/343/1065/771/1132/867/881/868/,FFAE6F,#FFAE6F,Parabrachial nucleus lateral division dorsal lateral part,867,1065
895,875,816,Parabrachial nucleus lateral division external lateral part,PBle,881,8,895,/997/8/343/1065/771/1132/867/881/875/,FFAE6F,#FFAE6F,Parabrachial nucleus lateral division external lateral part,867,1065
896,883,817,Parabrachial nucleus lateral division superior lateral part,PBls,881,8,896,/997/8/343/1065/771/1132/867/881/883/,FFAE6F,#FFAE6F,Parabrachial nucleus lateral division superior lateral part,867,1065
897,891,818,Parabrachial nucleus lateral division ventral lateral part,PBlv,881,8,897,/997/8/343/1065/771/1132/867/881/891/,FFAE6F,#FFAE6F,Parabrachial nucleus lateral division ventral lateral part,867,1065
898,890,252,Parabrachial nucleus medial division,PBm,867,7,898,/997/8/343/1065/771/1132/867/890/,FFAE6F,#FFAE6F,Parabrachial nucleus medial division,867,1065
899,899,819,Parabrachial nucleus medial division external medial part,PBme,890,8,899,/997/8/343/1065/771/1132/867/890/899/,FFAE6F,#FFAE6F,Parabrachial nucleus medial division external medial part,867,1065
900,915,821,Parabrachial nucleus medial division medial medial part,PBmm,890,8,900,/997/8/343/1065/771/1132/867/890/915/,FFAE6F,#FFAE6F,Parabrachial nucleus medial division medial medial part,867,1065
901,923,822,Parabrachial nucleus medial division ventral medial part,PBmv,890,8,901,/997/8/343/1065/771/1132/867/890/923/,FFAE6F,#FFAE6F,Parabrachial nucleus medial division ventral medial part,867,1065
902,398,332,Superior olivary complex,SOC,1132,6,902,/997/8/343/1065/771/1132/398/,FFAE6F,#FFAE6F,Superior olivary complex,398,1065
903,122,439,Superior olivary complex periolivary region,POR,398,7,903,/997/8/343/1065/771/1132/398/122/,FFAE6F,#FFAE6F,Superior olivary complex periolivary region,398,1065
904,105,437,Superior olivary complex medial part,SOCm,398,7,904,/997/8/343/1065/771/1132/398/105/,FFAE6F,#FFAE6F,Superior olivary complex medial part,398,1065
905,114,438,Superior olivary complex lateral part,SOCl,398,7,905,/997/8/343/1065/771/1132/398/114/,FFAE6F,#FFAE6F,Superior olivary complex lateral part,398,1065
906,987,264,Pons motor related,P-mot,771,5,906,/997/8/343/1065/771/987/,FFBA86,#FFBA86,Pons motor related,997,1065
907,280,34,Barrington's nucleus,B,987,6,907,/997/8/343/1065/771/987/280/,FFBA86,#FFBA86,Barrington's nucleus,280,1065
908,880,109,Dorsal tegmental nucleus,DTN,987,6,908,/997/8/343/1065/771/987/880/,FFBA86,#FFBA86,Dorsal tegmental nucleus,880,1065
909,283,176,Lateral tegmental nucleus,LTN,987,6,909,/997/8/343/1065/771/987/283/,FFBA86,#FFBA86,Lateral tegmental nucleus,997,1065
910,599626927,-2,Posterodorsal tegmental nucleus,PDTg,987,6,910,/997/8/343/1065/771/987/599626927/,FFBA86,#FFBA86,Posterodorsal tegmental nucleus,599626927,1065
911,898,253,Pontine central gray,PCG,987,6,911,/997/8/343/1065/771/987/898/,FFBA86,#FFBA86,Pontine central gray,898,1065
912,931,823,Pontine gray,PG,987,6,912,/997/8/343/1065/771/987/931/,FFBA86,#FFBA86,Pontine gray,931,1065
913,1093,277,Pontine reticular nucleus caudal part,PRNc,987,6,913,/997/8/343/1065/771/987/1093/,FFBA86,#FFBA86,Pontine reticular nucleus caudal part,1093,1065
914,552,917,Pontine reticular nucleus ventral part,PRNv,987,6,914,/997/8/343/1065/771/987/552/,FFBA86,#FFBA86,Pontine reticular nucleus ventral part,997,1065
915,318,322,Supragenual nucleus,SG,987,6,915,/997/8/343/1065/771/987/318/,FFBA86,#FFBA86,Supragenual nucleus,318,1065
916,462,340,Superior salivatory nucleus,SSN,987,6,916,/997/8/343/1065/771/987/462/,FFBA86,#FFBA86,Superior salivatory nucleus,997,1065
917,534,349,Supratrigeminal nucleus,SUT,987,6,917,/997/8/343/1065/771/987/534/,FFBA86,#FFBA86,Supratrigeminal nucleus,534,1065
